ID,digit,prop1,prop2
636,7,0.2682926829268293,0.17647058823529413
637,7,0.2926829268292683,0.39215686274509803
638,5,0.5121951219512195,0.35294117647058826
639,5,0.5609756097560976,0.19607843137254902
640,7,0.34146341463414637,0.29411764705882354
641,7,0.3902439024390244,0.3137254901960784
642,7,0.4146341463414634,0.3333333333333333
643,7,0.2926829268292683,0.21568627450980393
644,7,0.36585365853658536,0.29411764705882354
645,7,0.4634146341463415,0.43137254901960786
646,7,0.3902439024390244,0.17647058823529413
647,7,0.4634146341463415,0.35294117647058826
648,7,0.4146341463414634,0.37254901960784315
649,5,0.14634146341463414,0.11764705882352941
650,7,0.2926829268292683,0.27450980392156865
651,7,0.43902439024390244,0.23529411764705882
652,5,0.5121951219512195,0.21568627450980393
653,5,0.43902439024390244,0.19607843137254902
654,7,0.2926829268292683,0.23529411764705882
655,7,0.36585365853658536,0.27450980392156865
656,7,0.4146341463414634,0.35294117647058826
657,5,0.36585365853658536,0.1568627450980392
658,5,0.6585365853658537,0.23529411764705882
659,7,0.34146341463414637,0.3137254901960784
660,5,0.5365853658536586,0.17647058823529413
661,7,0.4634146341463415,0.35294117647058826
662,7,0.43902439024390244,0.37254901960784315
663,5,0.4146341463414634,0.21568627450980393
664,7,0.43902439024390244,0.3333333333333333
665,7,0.36585365853658536,0.3137254901960784
666,5,0.34146341463414637,0.23529411764705882
667,5,0.4878048780487805,0.23529411764705882
668,7,0.4146341463414634,0.19607843137254902
669,7,0.24390243902439024,0.2549019607843137
670,5,0.7073170731707317,0.2549019607843137
671,5,0.6341463414634146,0.17647058823529413
672,5,0.4878048780487805,0.19607843137254902
673,5,0.43902439024390244,0.2549019607843137
674,7,0.2682926829268293,0.3137254901960784
675,7,0.34146341463414637,0.23529411764705882
676,5,0.36585365853658536,0.2549019607843137
677,5,0.2926829268292683,0.21568627450980393
678,7,0.36585365853658536,0.35294117647058826
679,7,0.3170731707317073,0.3333333333333333
680,7,0.24390243902439024,0.23529411764705882
681,5,0.5121951219512195,0.19607843137254902
682,7,0.24390243902439024,0.21568627450980393
683,7,0.2682926829268293,0.19607843137254902
684,5,0.21951219512195122,0.2549019607843137
685,7,0.34146341463414637,0.3137254901960784
686,5,0.8292682926829268,0.19607843137254902
687,7,0.3902439024390244,0.3137254901960784
688,7,0.34146341463414637,0.2549019607843137
689,7,0.5121951219512195,0.37254901960784315
690,5,0.5853658536585366,0.13725490196078433
691,7,0.4146341463414634,0.35294117647058826
692,7,0.2926829268292683,0.3137254901960784
693,7,0.36585365853658536,0.3333333333333333
694,7,0.5121951219512195,0.23529411764705882
695,7,0.5609756097560976,0.29411764705882354
696,5,0.5609756097560976,0.1568627450980392
697,5,0.6341463414634146,0.21568627450980393
698,7,0.5121951219512195,0.39215686274509803
699,5,0.24390243902439024,0.19607843137254902
700,7,0.34146341463414637,0.29411764705882354
701,5,0.5609756097560976,0.19607843137254902
702,7,0.2926829268292683,0.17647058823529413
703,5,0.7073170731707317,0.4117647058823529
704,5,0.3902439024390244,0.1568627450980392
705,5,0.6585365853658537,0.2549019607843137
706,7,0.3902439024390244,0.35294117647058826
707,5,0.43902439024390244,0.19607843137254902
708,5,0.8048780487804879,0.21568627450980393
709,7,0.36585365853658536,0.39215686274509803
710,5,0.7073170731707317,0.23529411764705882
711,7,0.3902439024390244,0.27450980392156865
712,7,0.3902439024390244,0.2549019607843137
713,7,0.2682926829268293,0.3137254901960784
714,7,0.34146341463414637,0.29411764705882354
715,5,0.2682926829268293,0.17647058823529413
716,5,0.7560975609756098,0.23529411764705882
717,5,0.6341463414634146,0.17647058823529413
718,5,0.6829268292682927,0.1568627450980392
719,7,0.2926829268292683,0.3137254901960784
720,7,0.43902439024390244,0.4117647058823529
721,5,0.8292682926829268,0.17647058823529413
722,5,0.5609756097560976,0.19607843137254902
723,5,0.6585365853658537,0.1568627450980392
724,5,0.14634146341463414,0.3137254901960784
725,5,0.5853658536585366,0.19607843137254902
726,7,0.5609756097560976,0.21568627450980393
727,5,0.6341463414634146,0.1568627450980392
728,5,0.7560975609756098,0.21568627450980393
729,7,0.34146341463414637,0.17647058823529413
730,7,0.4146341463414634,0.3333333333333333
731,7,0.2682926829268293,0.19607843137254902
732,7,0.3902439024390244,0.3333333333333333
733,7,0.2682926829268293,0.35294117647058826
734,7,0.43902439024390244,0.27450980392156865
735,7,0.2682926829268293,0.29411764705882354
736,5,0.8780487804878049,0.23529411764705882
737,5,0.43902439024390244,0.37254901960784315
738,7,0.2926829268292683,0.29411764705882354
739,7,0.36585365853658536,0.17647058823529413
740,7,0.43902439024390244,0.4117647058823529
741,7,0.36585365853658536,0.4117647058823529
742,7,0.24390243902439024,0.19607843137254902
743,7,0.3902439024390244,0.29411764705882354
744,7,0.21951219512195122,0.3137254901960784
745,5,0.5121951219512195,0.27450980392156865
746,7,0.34146341463414637,0.21568627450980393
747,7,0.3902439024390244,0.3333333333333333
748,5,0.6097560975609756,0.29411764705882354
749,7,0.3902439024390244,0.39215686274509803
750,5,0.5853658536585366,0.27450980392156865
751,5,0.6097560975609756,0.3137254901960784
752,7,0.2682926829268293,0.1568627450980392
753,7,0.4146341463414634,0.3333333333333333
754,7,0.4878048780487805,0.27450980392156865
755,7,0.4634146341463415,0.3333333333333333
756,5,0.5853658536585366,0.2549019607843137
757,5,0.6097560975609756,0.37254901960784315
758,7,0.3170731707317073,0.29411764705882354
759,5,0.4634146341463415,0.2549019607843137
760,7,0.4146341463414634,0.23529411764705882
761,5,0.6341463414634146,0.23529411764705882
762,5,0.3902439024390244,0.17647058823529413
763,7,0.3902439024390244,0.35294117647058826
764,7,0.43902439024390244,0.35294117647058826
765,7,0.34146341463414637,0.27450980392156865
766,7,0.43902439024390244,0.3333333333333333
767,5,0.6341463414634146,0.21568627450980393
768,7,0.3902439024390244,0.3333333333333333
769,7,0.24390243902439024,0.1568627450980392
770,7,0.36585365853658536,0.3137254901960784
771,7,0.36585365853658536,0.39215686274509803
772,5,0.6097560975609756,0.17647058823529413
773,5,0.43902439024390244,0.35294117647058826
774,7,0.34146341463414637,0.27450980392156865
775,7,0.4878048780487805,0.27450980392156865
776,7,0.43902439024390244,0.27450980392156865
777,5,0.2682926829268293,0.1568627450980392
778,7,0.36585365853658536,0.47058823529411764
779,7,0.43902439024390244,0.3333333333333333
780,5,0.7317073170731707,0.27450980392156865
781,5,0.7073170731707317,0.29411764705882354
782,5,0.5365853658536586,0.23529411764705882
783,7,0.36585365853658536,0.3333333333333333
784,7,0.4146341463414634,0.37254901960784315
785,5,0.43902439024390244,0.3333333333333333
786,5,0.5609756097560976,0.27450980392156865
787,5,0.7317073170731707,0.3137254901960784
788,5,0.6097560975609756,0.4117647058823529
789,7,0.24390243902439024,0.2549019607843137
790,7,0.5121951219512195,0.39215686274509803
791,7,0.4146341463414634,0.23529411764705882
792,5,0.8780487804878049,0.21568627450980393
793,7,0.4146341463414634,0.35294117647058826
794,7,0.43902439024390244,0.49019607843137253
795,7,0.4634146341463415,0.27450980392156865
796,5,0.6341463414634146,0.21568627450980393
797,5,0.7560975609756098,0.19607843137254902
798,7,0.3170731707317073,0.4117647058823529
799,5,0.04878048780487805,0.3137254901960784
800,7,0.4878048780487805,0.17647058823529413
801,5,0.7317073170731707,0.23529411764705882
802,5,0.3902439024390244,0.23529411764705882
803,7,0.43902439024390244,0.43137254901960786
804,5,0.6097560975609756,0.17647058823529413
805,5,0.6829268292682927,0.17647058823529413
806,7,0.34146341463414637,0.39215686274509803
807,5,0.7560975609756098,0.2549019607843137
808,5,0.4634146341463415,0.17647058823529413
809,7,0.3170731707317073,0.3137254901960784
810,7,0.3902439024390244,0.3137254901960784
811,5,0.3902439024390244,0.2549019607843137
812,7,0.3170731707317073,0.3333333333333333
813,7,0.3902439024390244,0.3333333333333333
814,5,0.4634146341463415,0.1568627450980392
815,5,0.5853658536585366,0.23529411764705882
816,5,0.8780487804878049,0.19607843137254902
817,7,0.36585365853658536,0.37254901960784315
818,7,0.43902439024390244,0.3137254901960784
819,5,0.8780487804878049,0.19607843137254902
820,5,0.21951219512195122,0.17647058823529413
821,7,0.3170731707317073,0.3137254901960784
822,5,0.5853658536585366,0.2549019607843137
823,5,0.5121951219512195,0.21568627450980393
824,7,0.24390243902439024,0.1568627450980392
825,7,0.3170731707317073,0.2549019607843137
826,7,0.36585365853658536,0.4117647058823529
827,7,0.36585365853658536,0.29411764705882354
828,7,0.3170731707317073,0.3137254901960784
829,7,0.36585365853658536,0.35294117647058826
830,7,0.3170731707317073,0.27450980392156865
831,5,0.7560975609756098,0.19607843137254902
832,7,0.43902439024390244,0.43137254901960786
833,7,0.4146341463414634,0.35294117647058826
834,5,0.5853658536585366,0.17647058823529413
835,7,0.4634146341463415,0.21568627450980393
836,7,0.2926829268292683,0.3137254901960784
837,7,0.34146341463414637,0.17647058823529413
838,7,0.34146341463414637,0.3137254901960784
839,5,0.5853658536585366,0.29411764705882354
840,7,0.4878048780487805,0.23529411764705882
841,7,0.4146341463414634,0.29411764705882354
842,5,0.5365853658536586,0.19607843137254902
843,5,0.3902439024390244,0.27450980392156865
844,7,0.3170731707317073,0.27450980392156865
845,5,0.6097560975609756,0.2549019607843137
846,5,0.5853658536585366,0.19607843137254902
847,5,0.5121951219512195,0.2549019607843137
848,7,0.2682926829268293,0.3137254901960784
849,7,0.2926829268292683,0.23529411764705882
850,5,0.6097560975609756,0.17647058823529413
851,7,0.3902439024390244,0.27450980392156865
852,7,0.34146341463414637,0.29411764705882354
853,7,0.4878048780487805,0.37254901960784315
854,7,0.21951219512195122,0.19607843137254902
855,7,0.3170731707317073,0.3333333333333333
856,7,0.36585365853658536,0.27450980392156865
857,7,0.34146341463414637,0.21568627450980393
858,7,0.3170731707317073,0.2549019607843137
859,7,0.36585365853658536,0.3137254901960784
860,7,0.2926829268292683,0.0784313725490196
861,7,0.43902439024390244,0.23529411764705882
862,5,0.43902439024390244,0.17647058823529413
863,7,0.36585365853658536,0.35294117647058826
864,7,0.36585365853658536,0.3333333333333333
865,7,0.3902439024390244,0.21568627450980393
866,7,0.2926829268292683,0.3333333333333333
867,7,0.2682926829268293,0.23529411764705882
868,5,0.3902439024390244,0.1568627450980392
869,5,0.4878048780487805,0.21568627450980393
870,5,0.4146341463414634,0.17647058823529413
871,5,0.4878048780487805,0.17647058823529413
872,7,0.34146341463414637,0.3333333333333333
873,7,0.34146341463414637,0.17647058823529413
874,5,0.5853658536585366,0.1568627450980392
875,7,0.36585365853658536,0.29411764705882354
876,5,0.6097560975609756,0.19607843137254902
877,5,0.3902439024390244,0.19607843137254902
878,7,0.3902439024390244,0.3333333333333333
879,7,0.3902439024390244,0.21568627450980393
880,5,0.7804878048780488,0.5098039215686274
881,7,0.4146341463414634,0.3137254901960784
882,5,0.5121951219512195,0.3137254901960784
883,7,0.21951219512195122,0.21568627450980393
884,7,0.43902439024390244,0.19607843137254902
885,5,0.3902439024390244,0.23529411764705882
886,5,0.7804878048780488,0.5490196078431373
887,7,0.4146341463414634,0.37254901960784315
888,5,0.7073170731707317,0.23529411764705882
889,7,0.3902439024390244,0.29411764705882354
890,7,0.4878048780487805,0.39215686274509803
891,7,0.3170731707317073,0.3137254901960784
892,5,0.7073170731707317,0.43137254901960786
893,7,0.43902439024390244,0.3137254901960784
894,7,0.43902439024390244,0.39215686274509803
895,7,0.3902439024390244,0.35294117647058826
896,7,0.34146341463414637,0.3333333333333333
897,5,0.4634146341463415,0.19607843137254902
898,7,0.36585365853658536,0.37254901960784315
899,5,0.5609756097560976,0.09803921568627451
900,7,0.5121951219512195,0.4117647058823529
901,5,0.7073170731707317,0.35294117647058826
902,7,0.36585365853658536,0.3137254901960784
903,5,0.024390243902439025,0.17647058823529413
904,7,0.43902439024390244,0.4117647058823529
905,7,0.17073170731707318,0.21568627450980393
906,5,0.5121951219512195,0.19607843137254902
907,5,0.5853658536585366,0.35294117647058826
908,5,0.7073170731707317,0.47058823529411764
909,7,0.3170731707317073,0.19607843137254902
910,5,0.3902439024390244,0.17647058823529413
911,5,0.7073170731707317,0.47058823529411764
912,7,0.5609756097560976,0.3137254901960784
913,5,0.6585365853658537,0.29411764705882354
914,5,0.7560975609756098,0.21568627450980393
915,7,0.4146341463414634,0.3137254901960784
916,5,0.6585365853658537,0.49019607843137253
917,7,0.3902439024390244,0.37254901960784315
918,7,0.4878048780487805,0.43137254901960786
919,7,0.4146341463414634,0.3137254901960784
920,5,0.6829268292682927,0.5882352941176471
921,5,0.6585365853658537,0.2549019607843137
922,5,0.4634146341463415,0.2549019607843137
923,7,0.34146341463414637,0.37254901960784315
924,7,0.3902439024390244,0.2549019607843137
925,5,0.4634146341463415,0.21568627450980393
926,5,0.36585365853658536,0.13725490196078433
927,5,0.43902439024390244,0.17647058823529413
928,5,0.5121951219512195,0.5098039215686274
929,7,0.24390243902439024,0.35294117647058826
930,7,0.24390243902439024,0.27450980392156865
931,5,0.34146341463414637,0.19607843137254902
932,7,0.34146341463414637,0.27450980392156865
933,5,0.7073170731707317,0.43137254901960786
934,7,0.24390243902439024,0.3333333333333333
935,5,0.5609756097560976,0.13725490196078433
936,7,0.34146341463414637,0.37254901960784315
937,5,0.4634146341463415,0.27450980392156865
938,7,0.24390243902439024,0.19607843137254902
939,7,0.4146341463414634,0.29411764705882354
940,7,0.14634146341463414,0.37254901960784315
941,5,0.36585365853658536,0.1568627450980392
942,7,0.2682926829268293,0.29411764705882354
943,7,0.24390243902439024,0.45098039215686275
944,5,0.07317073170731707,0.27450980392156865
945,7,0.2682926829268293,0.17647058823529413
946,7,0.34146341463414637,0.2549019607843137
947,5,0.6341463414634146,0.49019607843137253
948,7,0.5365853658536586,0.37254901960784315
949,7,0.43902439024390244,0.27450980392156865
950,7,0.5609756097560976,0.2549019607843137
951,5,0.3170731707317073,0.11764705882352941
952,5,0.7317073170731707,0.47058823529411764
953,5,0.34146341463414637,0.27450980392156865
954,7,0.5609756097560976,0.4117647058823529
955,7,0.14634146341463414,0.47058823529411764
956,7,0.4146341463414634,0.2549019607843137
957,7,0.1951219512195122,0.47058823529411764
958,7,0.5365853658536586,0.21568627450980393
959,5,0.0975609756097561,0.35294117647058826
960,7,0.4878048780487805,0.43137254901960786
961,7,0.14634146341463414,0.3137254901960784
962,7,0.4146341463414634,0.27450980392156865
963,7,0.4146341463414634,0.2549019607843137
964,7,0.2926829268292683,0.29411764705882354
965,7,0.3170731707317073,0.3137254901960784
966,5,0.5853658536585366,0.27450980392156865
967,5,0.4634146341463415,0.2549019607843137
968,7,0.3902439024390244,0.37254901960784315
969,7,0.21951219512195122,0.13725490196078433
970,5,0.5609756097560976,0.3333333333333333
971,5,0.14634146341463414,0.19607843137254902
972,7,0.34146341463414637,0.39215686274509803
973,7,0.4146341463414634,0.23529411764705882
974,5,0.6341463414634146,0.45098039215686275
975,5,0.2682926829268293,0.23529411764705882
976,7,0.36585365853658536,0.1568627450980392
977,7,0.43902439024390244,0.43137254901960786
978,5,0.6097560975609756,0.17647058823529413
979,5,0.34146341463414637,0.1568627450980392
980,7,0.3902439024390244,0.29411764705882354
981,7,0.3902439024390244,0.39215686274509803
982,5,0.6341463414634146,0.29411764705882354
983,7,0.34146341463414637,0.3333333333333333
984,7,0.3170731707317073,0.35294117647058826
985,7,0.36585365853658536,0.37254901960784315
986,7,0.4634146341463415,0.27450980392156865
987,7,0.4634146341463415,0.23529411764705882
988,7,0.36585365853658536,0.2549019607843137
989,5,0.5609756097560976,0.29411764705882354
990,5,0.5121951219512195,0.2549019607843137
991,7,0.3902439024390244,0.23529411764705882
992,7,0.4634146341463415,0.37254901960784315
993,5,0.7317073170731707,0.23529411764705882
994,7,0.34146341463414637,0.3333333333333333
995,7,0.43902439024390244,0.3333333333333333
996,5,0.5853658536585366,0.1568627450980392
997,5,0.24390243902439024,0.1568627450980392
998,5,0.6585365853658537,0.3333333333333333
999,7,0.12195121951219512,0.2549019607843137
1000,5,0.4146341463414634,0.27450980392156865
